web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,prix,adresse,type_chaussures,image_lien-src
"1739486873-297","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-enfant-4427622","2 500 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3267690_uploaded_image1_1628334320.jpg"
"1739486873-298","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-enfant-4427622","2 500 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1565794_uploaded_image1_1580386215.45.png"
"1739486873-299","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-enfant-4427622","2 500 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3481315_uploaded_image1_1639352929.jpg"
"1739486873-300","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-enfant-4427622","2 500 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3778619_uploaded_image1_1657354885.jpg"
"1739486879-301","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg"
"1739486879-302","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4394927_uploaded_image1_1695956109.jpg"
"1739486879-303","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4351852_uploaded_image1_1693108691.jpg"
"1739486879-304","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4327769_uploaded_image1_1691537125.jpg"
"1739486879-305","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1739486879-306","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4096757_uploaded_image1_1676513509.jpg"
"1739486879-307","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4081818_uploaded_image1_1675653272.jpg"
"1739486879-308","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3124327_uploaded_image1_1621494874.jpg"
"1739486879-309","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3071128_uploaded_image1_1618963694.jpg"
"1739486879-310","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3060194_uploaded_image1_1618441376.jpg"
"1739486879-311","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1739486879-312","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Grand Dakar, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3100228_uploaded_image1_1620285689.jpg"
"1739486887-313","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739486887-314","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1739486887-315","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4934544_uploaded_image1_1725833379.jpg"
"1739486887-316","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739486887-317","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4870683_uploaded_image2_1722496365.jpeg"
"1739486887-318","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4781989_uploaded_image1_1717637364.jpg"
"1739486887-319","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg"
"1739486887-320","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4514805_uploaded_image1_1703614843.jpg"
"1739486887-321","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4476393_uploaded_image1_1701209697.jpg"
"1739486887-322","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4452170_uploaded_image1_1699621092.jpg"
"1739486887-323","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4481347_uploaded_image1_1701486467.jpg"
"1739486887-324","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4404739_uploaded_image1_1696545306.jpg"
"1739486894-325","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4402939_uploaded_image1_1696449724.jpg"
"1739486894-326","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3085703_uploaded_image1_1619658542.jpg"
"1739486894-327","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3036158_uploaded_image1_1617387289.jpg"
"1739486894-328","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3015628_uploaded_image1_1616441305.jpg"
"1739486894-329","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1739486894-330","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1739486894-331","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739486894-332","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930596_uploaded_image1_1725607117.jpg"
"1739486894-333","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4928088_uploaded_image1_1725487276.jpg"
"1739486894-334","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2481675_uploaded_image1_1595675783.jpg"
"1739486894-335","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3429274_uploaded_image1_1636462416.jpg"
"1739486894-336","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Colobane, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4921251_uploaded_image1_1725193733.jpg"
"1739486903-337","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","3 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739486903-338","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","3 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1739486903-339","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","3 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4934544_uploaded_image1_1725833379.jpg"
"1739486903-340","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","3 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739486903-341","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","3 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4870683_uploaded_image2_1722496365.jpeg"
"1739486903-342","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","3 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4781989_uploaded_image1_1717637364.jpg"
"1739486903-343","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","3 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg"
"1739486903-344","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","3 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4514805_uploaded_image1_1703614843.jpg"
"1739486903-345","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","3 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4476393_uploaded_image1_1701209697.jpg"
